id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
28888,women,apparel,innerwear,briefs,black,summer,2012.0,casual,enamor women black low-rise bikini brief
48146,women,accessories,wallets,wallets,black,winter,2016.0,casual,fossil women black and brown wallet
25764,men,apparel,topwear,other,black,summer,2012.0,formal,lino perros men black suspenders
54002,women,accessories,bags,handbags,grey,summer,2012.0,casual,kiara women grey handbag
16214,men,apparel,bottomwear,other,navy blue,fall,2011.0,sports,puma men heroes navy blue track pant
3451,men,apparel,topwear,tshirts,white,fall,2010.0,sports,adidas men's delhi daredevils graphic white t-shirt
34751,men,footwear,shoes,casual shoes,brown,summer,2012.0,casual,puma men benecio mid leather brown shoes
19028,women,footwear,shoes,casual shoes,yellow,winter,2015.0,casual,catwalk women loafer yellow casual shoes
38161,women,accessories,eyewear,sunglasses,brown,winter,2016.0,casual,miami blues women sunglasses
20201,men,apparel,topwear,other,white,fall,2011.0,casual,wrangler men seattle glow white sweatshirt
21172,women,apparel,topwear,other,blue,fall,2011.0,casual,s.oliver women powder blue tunic
30144,women,apparel,topwear,tshirts,black,summer,2012.0,casual,flying machine women printed black t-shirt
31683,unisex,footwear,shoes,sports shoes,black,summer,2012.0,casual,nike unisex air rift black sports shoes
5998,men,apparel,topwear,shirts,blue,summer,2011.0,casual,highlander men blue red plaid checked shirt
11209,men,accessories,watches,watches,other,winter,2016.0,casual,esprit men avalance silver black steel watches
12225,men,apparel,topwear,tshirts,pink,summer,2013.0,casual,basics men pack of 3 t-shirts
9815,men,footwear,shoes,casual shoes,black,spring,2013.0,casual,converse men as sketch hi black casual shoes
21315,women,accessories,eyewear,sunglasses,black,winter,2016.0,casual,celine dion women black frame sunglasses
20158,men,apparel,topwear,shirts,blue,fall,2011.0,casual,wrangler men festa blue shirt
16778,unisex,accessories,watches,watches,grey,winter,2016.0,casual,adidas originals unisex grey dial chronograph watch adh2569
13506,men,apparel,topwear,tshirts,white,fall,2011.0,casual,chimp men color me happy white tshirts
6632,men,footwear,shoes,sports shoes,white,summer,2011.0,sports,adidas men's spector white red shoe
36701,women,personal care,fragrance,other,yellow,spring,2017.0,casual,nina ricci women air temps perfume
59428,women,accessories,bags,handbags,white,summer,2010.0,casual,spice art women white handbag
28745,women,apparel,topwear,kurtas,other,summer,2012.0,ethnic,aurelia women printed orange kurta
30696,women,accessories,bags,other,black,summer,2012.0,ethnic,fabindia black & gold conical purse
56215,women,accessories,jewellery,other,gold,winter,2016.0,casual,estelle women gold earrings
43533,women,apparel,topwear,tops,white,summer,2012.0,casual,french connection women multi coloured top
2120,women,apparel,topwear,tops,navy blue,winter,2010.0,casual,lee women navy blue top
36023,men,accessories,belts,belts,black,fall,2012.0,casual,otls men black leather belt
57139,women,apparel,bottomwear,other,black,summer,2012.0,casual,elle women black etra slim fit trousers
37165,women,apparel,topwear,tops,other,summer,2012.0,casual,united colors of benetton women peach top
4884,women,apparel,topwear,tops,purple,summer,2011.0,casual,levis kids girl's darcy purple teens kidswear
36237,women,apparel,topwear,kurtas,white,summer,2012.0,ethnic,w women white & blue printed kurta
19879,women,footwear,flip flops,flip flops,white,fall,2011.0,casual,adidas women psychedlic white flip flops
20519,women,accessories,belts,belts,white,winter,2015.0,casual,baggit women princy taj white belt
58719,women,apparel,topwear,kurtas,other,summer,2012.0,ethnic,alayna women off white  kurta
39489,unisex,accessories,bags,other,navy blue,spring,2015.0,casual,wildcraft unisex navy & black backpack
54304,women,apparel,innerwear,briefs,pink,summer,2017.0,casual,garfield women pink string briefs
36350,men,accessories,other,other,black,summer,2012.0,formal,reid & taylor men black tie
57557,women,personal care,other,other,maroon,spring,2017.0,casual,lotus herbals floralstay pristine maroon lip color 412
11750,women,apparel,topwear,tshirts,black,summer,2011.0,casual,lee women solid black tshirts
34961,women,apparel,other,other,beige,summer,2012.0,ethnic,fabindia beige jaipur print cotton sari
55289,women,personal care,other,other,other,spring,2017.0,casual,lakme earth blaze face sheer
20976,women,accessories,belts,belts,black,winter,2016.0,casual,fastrack women leatherette black belt
41611,men,apparel,topwear,shirts,yellow,summer,2012.0,casual,basics men yellow checked shirt
19141,men,footwear,sandal,sandals,black,fall,2011.0,casual,lotto men revorb black sandals
12084,women,apparel,topwear,kurtas,blue,fall,2011.0,ethnic,w women printed blue kurtas
12368,men,apparel,topwear,shirts,blue,fall,2011.0,formal,reid & taylor men stripes blue shirts
33292,men,apparel,topwear,shirts,black,summer,2012.0,casual,arrow sport
35080,men,accessories,other,other,navy blue,summer,2012.0,formal,allen solly men navy blue tie
57866,women,personal care,other,other,yellow,spring,2017.0,casual,biotique women bio carrot spf 40 sunscream
40230,men,accessories,belts,belts,black,summer,2012.0,casual,provogue men black leather belt
31320,women,apparel,topwear,kurtas,other,summer,2012.0,ethnic,aurelia women printed red kurta
34393,men,apparel,topwear,tshirts,red,summer,2012.0,casual,myntra men red skull gambling t-shirt
33314,men,apparel,topwear,tshirts,navy blue,fall,2012.0,casual,arrow new york men navy blue polo t-shirt
9161,men,apparel,bottomwear,other,blue,fall,2011.0,casual,locomotive men cairo blue jeans
22865,men,footwear,shoes,casual shoes,other,summer,2016.0,casual,woodland men khaki casual shoes
39304,men,footwear,shoes,casual shoes,other,winter,2018.0,casual,red chief men olive casual shoes
12538,men,apparel,bottomwear,other,blue,fall,2011.0,casual,puma men solid blue track pants
46593,women,footwear,shoes,heels,beige,winter,2012.0,casual,catwalk women beige heels
20695,men,footwear,shoes,casual shoes,blue,winter,2011.0,casual,buckaroo men bello blue casual shoes
51459,women,apparel,topwear,tops,white,summer,2012.0,casual,tonga women white top
14113,men,apparel,topwear,other,other,fall,2011.0,casual,flying machine men printed olive sweatshirts
6048,men,apparel,topwear,shirts,black,summer,2011.0,casual,ucb men ben logo black shirt
51692,men,accessories,eyewear,sunglasses,grey,winter,2016.0,casual,louis philippe men oversized sunglasses lp226-c1
25872,unisex,accessories,bags,other,red,winter,2015.0,casual,american tourister unisex buzz red backpack
55198,women,personal care,other,other,blue,winter,2016.0,casual,lakme absolute bi-phased make-up remover
30845,women,apparel,topwear,kurtas,red,summer,2012.0,ethnic,fabindia women rust printed kurta
24605,women,apparel,other,other,pink,fall,2011.0,ethnic,vishudh women pink churidar kurta with dupatta
14857,women,accessories,wallets,wallets,other,summer,2011.0,casual,united colors of benetton women solid olive wallets
42684,women,apparel,topwear,kurtas,white,summer,2012.0,ethnic,alma women white printed kurta
30234,men,footwear,flip flops,flip flops,black,summer,2012.0,casual,numero uno men black flip flops
1552,unisex,sporting goods,other,other,white,fall,2010.0,sports,puma power cat trainer-wr football
25798,women,accessories,bags,handbags,green,summer,2012.0,casual,hidekraft women leather green handbag
2355,unisex,sporting goods,other,other,white,fall,2010.0,sports,adidas red bull trophy soccer unisex football
11657,women,apparel,topwear,tshirts,grey,fall,2011.0,casual,lee women printed grey tshirts
22501,women,footwear,shoes,casual shoes,beige,winter,2015.0,casual,catwalk women beige casual shoes
32649,men,apparel,bottomwear,other,black,summer,2012.0,sports,nike men black shorts
55131,women,personal care,other,other,white,spring,2017.0,casual,lakme truewear color crush nail polish 09
21434,women,apparel,bottomwear,other,blue,winter,2012.0,casual,roxy women beach brights blue short
59226,women,accessories,watches,watches,other,winter,2016.0,casual,titan women burgundy watch
51913,women,accessories,bags,handbags,white,summer,2016.0,casual,nyk women white sling bag
35933,men,footwear,shoes,sports shoes,black,summer,2012.0,sports,salomon men x ultra black sports shoes
59988,women,apparel,dress,other,black,fall,2012.0,party,avirate black & silvery grey dress
10761,unisex,footwear,flip flops,flip flops,red,winter,2012.0,casual,disney unisex kids basic red flip flops
19994,men,apparel,topwear,tshirts,black,summer,2011.0,casual,united colors of benetton men solid black tshirt
29287,men,apparel,topwear,shirts,navy blue,summer,2012.0,casual,wrangler men dorca big check navy blue shirt
44148,men,personal care,fragrance,other,green,spring,2017.0,casual,nike fragrances men casual deo
18744,women,apparel,topwear,shirts,blue,fall,2011.0,casual,arrow woman cameron blue shirt
36486,men,footwear,shoes,casual shoes,black,summer,2012.0,casual,spinn men newport black shoes
29525,women,accessories,watches,watches,black,winter,2016.0,casual,playboy women black dial watch
38342,girls,apparel,topwear,tops,white,summer,2012.0,casual,mr. men little miss girls white top
13941,men,apparel,topwear,shirts,blue,summer,2011.0,casual,united colors of benetton men solid blue shirts
7240,men,footwear,shoes,other,black,fall,2011.0,formal,rockport men's stanton black shoe
9220,men,footwear,shoes,casual shoes,red,fall,2011.0,casual,puma men snipper red casual shoes
43636,women,apparel,topwear,tops,yellow,summer,2012.0,casual,vero moda women yellow top
50692,men,apparel,innerwear,other,grey,summer,2016.0,casual,chromozome men grey trunk trunks
18163,women,accessories,bags,handbags,maroon,winter,2015.0,casual,spice art women floral pattern  handbag
18295,women,apparel,topwear,kurtas,maroon,fall,2011.0,ethnic,aneri women basanti maroon kurta
44775,men,footwear,shoes,casual shoes,white,summer,2012.0,casual,lotto men white shoes
42400,women,apparel,topwear,tshirts,white,summer,2012.0,casual,flying machine women white t-shirt
9860,men,apparel,topwear,tshirts,green,fall,2011.0,casual,status quo men green polo tshirts
53887,women,accessories,bags,handbags,pink,summer,2012.0,casual,kiara women pink handbag
20533,women,accessories,wallets,wallets,purple,winter,2015.0,casual,baggit women tijori taj purple wallet
38330,girls,apparel,topwear,tops,yellow,summer,2012.0,casual,hannah montana girls yellow printed tops
11424,men,apparel,topwear,shirts,blue,fall,2011.0,casual,united colors of benetton men light blue shirts
46612,women,footwear,shoes,heels,brown,winter,2012.0,casual,catwalk women brown wedges
48491,women,apparel,topwear,tops,brown,winter,2011.0,casual,french connection women brown top
58482,men,accessories,wallets,wallets,brown,winter,2016.0,casual,fossil men brown wallet
4761,men,apparel,topwear,tshirts,green,summer,2011.0,sports,adidas men's stripe polo green grey t-shirt
57479,men,footwear,shoes,casual shoes,blue,summer,2012.0,casual,id men blue & orange casual shoes
39937,men,accessories,bags,other,black,summer,2014.0,casual,tortoise men black leather laptop bag
16026,men,apparel,topwear,shirts,purple,fall,2011.0,casual,highlander men check purple shirt
58395,men,apparel,topwear,shirts,purple,summer,2012.0,casual,locomotive men purple shirt
23957,men,apparel,topwear,shirts,blue,fall,2011.0,casual,provogue men blue shirt
25926,women,apparel,topwear,tshirts,red,summer,2012.0,casual,femella women red t-shirt
16457,men,apparel,topwear,shirts,red,fall,2011.0,casual,locomotive men check red shirt
8764,women,apparel,topwear,tops,blue,fall,2011.0,casual,s.oliver women's blue tops
2841,men,apparel,topwear,tshirts,grey,summer,2011.0,casual,mr.men men's its gonna get messy grey t-shirt
50981,women,apparel,other,other,brown,summer,2017.0,casual,enamor women brown nightdress
19091,women,apparel,topwear,other,navy blue,fall,2011.0,ethnic,w women gathered design navy blue kurti
20161,men,apparel,topwear,shirts,green,fall,2011.0,casual,wrangler men neon accent green shirt
8515,unisex,accessories,bags,other,grey,summer,2011.0,sports,nike unisex ultimatum max grey backpacks
3694,men,footwear,shoes,casual shoes,green,summer,2011.0,casual,lotto men's dynamo green canvas shoe
44165,men,personal care,fragrance,other,blue,spring,2017.0,casual,nike fragrances men beyond elements perfume 150 ml
49117,women,personal care,other,other,red,spring,2017.0,casual,deborah red 24 power 05 lipstick
37986,men,apparel,topwear,tshirts,blue,summer,2012.0,casual,classic polo men striped blue t-shirt
51778,women,apparel,innerwear,other,white,summer,2016.0,casual,bwitch white printed camisole
2351,men,footwear,shoes,sports shoes,white,fall,2010.0,sports,reebok men's stripe silver shoe
35204,unisex,accessories,bags,other,black,summer,2015.0,casual,wildcraft unisex black backpack
20006,women,apparel,topwear,tshirts,green,summer,2011.0,casual,united colors of benetton women printed green t-shirt
8516,unisex,accessories,bags,other,black,summer,2011.0,sports,nike unisex ultimatum max black backpacks
44958,women,personal care,fragrance,other,red,spring,2017.0,casual,fogg women radiate deo
4792,men,apparel,topwear,tshirts,blue,summer,2011.0,sports,adidas men's dare light blue t-shirt
30558,unisex,accessories,eyewear,sunglasses,brown,winter,2016.0,casual,opium unisex brown sunglasses
14319,men,apparel,bottomwear,other,white,fall,2012.0,sports,adidas men solid white shorts
12339,men,apparel,topwear,shirts,white,fall,2011.0,formal,mark taylor men white striped shirt
47594,women,footwear,shoes,heels,blue,winter,2012.0,casual,portia women blue sandals
7277,men,apparel,topwear,tshirts,black,fall,2011.0,casual,batman men's logo neon glow black t-shirt
